,player_name,team_abbreviation,age,player_height,player_weight,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,allstar,was_allstar,previous_allstars,scaled_gp,western_conf
10717,Jonathan Isaac,ORL,22.0,210.82,104.32616,12.0,6.9,1.4,0.3,0.057,0.174,0.181,0.542,0.07,2019,0,0,0,0.5,False
10720,Jordan Clarkson,UTA,27.0,193.04,87.996848,15.2,2.7,2.0,-0.1,0.03,0.076,0.247,0.584,0.13,2019,0,0,0,0.96875,True
10721,Jordan McLaughlin,MIN,23.0,180.34,83.91452,7.8,1.7,4.3,-4.9,0.009000000000000001,0.08199999999999999,0.152,0.588,0.31,2019,0,0,0,0.4375,True
10722,Joe Ingles,UTA,32.0,200.66,99.79024,9.6,4.0,5.2,6.0,0.012,0.114,0.146,0.5820000000000001,0.239,2019,0,0,0,0.984375,True
10723,Jaxson Hayes,NOP,19.0,210.82,99.79024,7.5,4.0,0.9,-2.1,0.081,0.13699999999999998,0.14800000000000002,0.675,0.077,2019,0,0,0,0.875,True
10726,Ish Smith,WAS,31.0,182.88,79.3786,10.5,3.2,4.8,-3.5,0.016,0.1,0.17800000000000002,0.512,0.255,2019,0,0,0,0.9375,False
10727,Domantas Sabonis,IND,23.0,210.82,108.86208,18.3,12.4,4.9,3.1,0.08900000000000001,0.265,0.23,0.585,0.214,2019,1,0,0,0.9375,False
10728,J.J. Barea,DAL,35.0,177.8,81.64656,8.0,2.0,3.9,4.7,0.026,0.1,0.255,0.522,0.375,2019,0,0,0,0.375,True
10730,JJ Redick,NOP,35.0,190.5,90.7184,14.9,2.6,2.0,-0.2,0.006,0.086,0.193,0.639,0.106,2019,0,0,0,0.84375,True
10731,Ja Morant,MEM,20.0,190.5,78.92500799999998,17.6,3.5,7.0,-0.5,0.024,0.08199999999999999,0.257,0.569,0.349,2019,0,0,0,0.90625,True
10733,JaMychal Green,LAC,29.0,203.2,102.965384,6.4,6.2,0.8,5.5,0.059,0.206,0.128,0.5529999999999999,0.049,2019,0,0,0,0.828125,True
10734,JaVale McGee,LAL,32.0,213.36,122.46984,6.9,5.9,0.6,9.2,0.113,0.218,0.146,0.659,0.045,2019,0,0,0,0.921875,True
10735,Jabari Parker,SAC,24.0,203.2,111.13004,14.7,5.9,1.8,-7.7,0.061,0.16899999999999998,0.234,0.561,0.108,2019,0,0,0,0.515625,True
10737,Jae Crowder,MIA,29.0,198.12,106.59412,10.4,6.0,2.6,-3.2,0.026,0.16899999999999998,0.153,0.532,0.117,2019,0,0,0,0.890625,False
10738,Jahlil Okafor,NOP,24.0,208.28,122.46984,7.6,4.3,1.3,-11.8,0.097,0.16399999999999998,0.193,0.631,0.13,2019,0,0,0,0.4375,True
10739,Jake Layman,MIN,26.0,203.2,94.800728,9.0,2.5,0.7,2.0,0.025,0.079,0.162,0.529,0.044,2019,0,0,0,0.328125,True
10740,Jakob Poeltl,SAS,24.0,215.9,111.13004,5.3,5.3,1.8,3.9,0.102,0.198,0.125,0.611,0.136,2019,0,0,0,0.90625,True
10741,Jalen Brunson,DAL,23.0,185.42,86.18248,8.2,2.4,3.3,7.6,0.021,0.1,0.199,0.5529999999999999,0.265,2019,0,0,0,0.890625,True
10744,Jamal Murray,DEN,23.0,193.04,97.52228,18.6,3.9,4.8,6.1,0.024,0.097,0.247,0.5579999999999999,0.225,2019,0,0,0,0.828125,True
10745,James Ennis III,ORL,29.0,198.12,97.52228,6.0,3.3,0.9,-0.7,0.058,0.133,0.146,0.557,0.069,2019,0,0,0,0.921875,False
10746,James Harden,HOU,30.0,195.58,99.79024,34.5,6.4,7.4,6.2,0.026,0.132,0.358,0.616,0.355,2019,1,1,7,0.921875,True
10747,James Johnson,MIN,33.0,200.66,108.86208,8.0,3.6,2.2,-4.6,0.038,0.142,0.182,0.568,0.172,2019,0,0,0,0.46875,True
10750,Jaren Jackson Jr.,MEM,20.0,210.82,109.76926399999999,16.9,4.7,1.4,-3.1,0.034,0.124,0.237,0.59,0.076,2019,0,0,0,0.84375,True
10753,Jarrett Allen,BKN,21.0,210.82,110.222856,10.8,9.5,1.4,0.6,0.109,0.229,0.149,0.6579999999999999,0.076,2019,0,0,0,0.96875,False
10754,Jarrett Culver,MIN,21.0,198.12,88.45044,9.1,3.4,1.8,-3.3,0.042,0.092,0.187,0.463,0.105,2019,0,0,0,0.953125,True
10756,Dion Waiters,LAL,28.0,190.5,95.25431999999999,9.3,3.7,1.0,13.5,0.0,0.208,0.29600000000000004,0.53,0.125,2019,0,0,0,0.046875,True
10758,Dewayne Dedmon,ATL,30.0,213.36,111.13004,5.6,5.4,0.5,-1.5,0.071,0.24,0.179,0.473,0.039,2019,0,0,0,0.65625,False
10759,Bismack Biyombo,CHA,27.0,203.2,115.66596,7.5,5.9,0.9,-7.1,0.115,0.177,0.171,0.5670000000000001,0.08,2019,0,0,0,0.796875,False
10760,Blake Griffin,DET,30.0,205.74,113.398,15.5,4.7,3.3,-2.6,0.032,0.128,0.277,0.476,0.184,2019,0,1,6,0.28125,False
10762,Bobby Portis,NYK,25.0,208.28,113.398,10.1,5.2,1.4,-8.7,0.054000000000000006,0.18,0.205,0.531,0.108,2019,0,0,0,0.984375,False
10763,Bogdan Bogdanovic,SAC,27.0,198.12,99.79024,14.6,3.2,3.2,-1.5,0.011,0.102,0.221,0.562,0.182,2019,0,0,0,0.8125,True
10764,Bojan Bogdanovic,UTA,30.0,203.2,102.511792,20.5,4.2,2.1,6.2,0.02,0.1,0.253,0.605,0.098,2019,0,0,0,0.96875,True
10765,Brad Wanamaker,BOS,30.0,190.5,95.25431999999999,6.7,2.0,2.6,3.0,0.015,0.08,0.154,0.557,0.187,2019,0,0,0,0.953125,False
10766,Bradley Beal,WAS,26.0,190.5,93.893544,30.5,4.3,6.1,-4.4,0.025,0.094,0.336,0.58,0.282,2019,0,1,2,0.859375,False
10767,Brandon Clarke,MEM,23.0,203.2,97.52228,12.0,5.8,1.4,1.1,0.069,0.177,0.183,0.67,0.097,2019,0,0,0,0.78125,True
10769,Brandon Ingram,NOP,22.0,200.66,86.18248,24.4,6.1,4.3,-0.8,0.023,0.14300000000000002,0.279,0.591,0.195,2019,1,0,0,0.859375,True
10770,Brandon Knight,DET,28.0,187.96,82.553744,7.4,1.5,2.6,-7.5,0.006999999999999999,0.09,0.21,0.512,0.21600000000000005,2019,0,0,0,0.375,False
10772,Ben Simmons,PHI,23.0,208.28,108.86208,16.7,7.8,8.2,2.2,0.054000000000000006,0.158,0.205,0.608,0.34,2019,1,1,1,0.84375,False
10773,Brook Lopez,MIL,31.0,213.36,127.912944,10.9,4.5,1.6,13.2,0.025,0.119,0.172,0.535,0.076,2019,0,0,1,0.9375,False
10776,Bryn Forbes,SAS,26.0,187.96,92.98636,11.2,2.0,1.8,-6.8,0.008,0.07200000000000001,0.18600000000000005,0.5670000000000001,0.099,2019,0,0,0,0.953125,True
10777,Buddy Hield,SAC,27.0,193.04,99.79024,20.0,4.8,3.1,-2.2,0.027000000000000003,0.124,0.261,0.5670000000000001,0.155,2019,0,0,0,0.984375,True
10778,CJ McCollum,POR,28.0,190.5,86.18248,22.5,4.1,4.3,0.5,0.018000000000000002,0.085,0.263,0.5429999999999999,0.188,2019,0,0,0,0.953125,True
10782,Cam Reddish,ATL,20.0,203.2,98.883056,10.3,3.6,1.5,-6.7,0.021,0.107,0.184,0.4970000000000001,0.081,2019,0,0,0,0.875,False
10783,Cameron Johnson,PHX,24.0,203.2,95.25431999999999,8.1,2.9,1.1,-2.7,0.037000000000000005,0.101,0.154,0.5760000000000001,0.078,2019,0,0,0,0.765625,True
10784,Caris LeVert,BKN,25.0,198.12,92.98636,17.5,3.9,4.1,-0.1,0.033,0.092,0.279,0.505,0.228,2019,0,0,0,0.578125,False
10785,Carmelo Anthony,POR,35.0,203.2,107.954896,15.1,6.3,1.5,-0.1,0.037000000000000005,0.14300000000000002,0.218,0.515,0.066,2019,0,0,10,0.765625,True
10787,Bruce Brown,DET,23.0,193.04,91.625584,8.8,4.7,3.9,-4.4,0.038,0.132,0.158,0.516,0.206,2019,0,0,0,0.890625,False
10788,Ben McLemore,HOU,27.0,190.5,88.45044,9.9,2.2,0.9,7.1,0.013,0.078,0.154,0.619,0.051,2019,0,0,0,0.96875,True
10789,Bam Adebayo,MIA,22.0,205.74,115.66596,16.0,10.5,5.0,4.5,0.077,0.224,0.205,0.602,0.227,2019,1,0,0,0.984375,False
10791,Aaron Gordon,ORL,24.0,203.2,106.59412,14.4,7.6,3.6,-2.3,0.05,0.175,0.203,0.512,0.16,2019,0,0,0,0.875,False
10792,Aaron Holiday,IND,23.0,182.88,83.91452,9.6,2.3,3.3,1.8,0.016,0.078,0.191,0.524,0.197,2019,0,0,0,0.875,False
10796,Al Horford,PHI,33.0,205.74,108.86208,11.9,6.8,4.0,3.5,0.049,0.168,0.174,0.52,0.183,2019,0,0,5,0.921875,False
10797,Al-Farouq Aminu,ORL,29.0,203.2,99.79024,4.3,4.8,1.2,-5.4,0.053,0.158,0.127,0.395,0.08800000000000001,2019,0,0,0,0.28125,False
10798,Alec Burks,PHI,28.0,198.12,97.068688,15.2,4.4,2.9,-8.9,0.024,0.134,0.231,0.5489999999999999,0.179,2019,0,0,0,0.90625,False
10801,Alex Len,SAC,26.0,213.36,113.398,8.2,6.0,1.0,-5.9,0.094,0.195,0.17600000000000002,0.5920000000000001,0.084,2019,0,0,0,0.75,True
10808,Andre Drummond,CLE,26.0,208.28,126.552168,17.5,15.3,2.7,-5.5,0.13,0.339,0.252,0.5489999999999999,0.135,2019,0,0,2,0.859375,False
10809,Andre Iguodala,MIA,36.0,198.12,97.52228,4.8,4.1,1.8,-0.2,0.042,0.149,0.118,0.563,0.142,2019,0,0,1,0.1875,False
10810,Andrew Wiggins,GSW,25.0,200.66,89.357624,21.8,5.1,3.7,-4.7,0.033,0.111,0.269,0.535,0.18,2019,0,0,0,0.828125,True
10811,Anfernee Simons,POR,20.0,190.5,82.10015200000002,8.9,2.3,1.5,-8.8,0.016,0.08,0.184,0.504,0.101,2019,0,0,0,1.0,True
10813,Anthony Davis,LAL,26.0,208.28,114.758776,26.6,9.5,3.2,6.8,0.065,0.198,0.287,0.613,0.15,2019,1,1,6,0.828125,True
10816,Anzejs Pasecniks,WAS,24.0,218.44,103.872568,6.3,4.3,0.7,1.3,0.086,0.152,0.151,0.5589999999999999,0.059,2019,0,0,0,0.359375,False
10817,Aron Baynes,PHX,33.0,208.28,117.93392,11.3,5.7,1.6,-1.5,0.077,0.183,0.204,0.589,0.114,2019,0,0,0,0.625,True
10818,Austin Rivers,HOU,27.0,190.5,90.7184,8.5,2.4,1.6,3.7,0.017,0.079,0.147,0.535,0.092,2019,0,0,0,0.90625,True
10819,Avery Bradley,LAL,29.0,190.5,81.64656,8.3,2.3,1.3,7.1,0.016,0.078,0.15,0.532,0.07,2019,0,0,0,0.734375,True
10820,Cedi Osman,CLE,24.0,200.66,104.32616,11.0,3.5,2.3,-8.9,0.018000000000000002,0.103,0.161,0.5579999999999999,0.114,2019,0,0,0,0.984375,False
10821,Dillon Brooks,MEM,24.0,200.66,102.0582,15.6,3.3,2.0,-0.2,0.032,0.076,0.245,0.507,0.101,2019,0,0,0,1.0,True
10822,Chandler Hutchison,CHI,23.0,200.66,95.25431999999999,7.8,3.9,0.9,-11.9,0.032,0.18,0.183,0.521,0.077,2019,0,0,0,0.4375,False
10824,Darius Garland,CLE,20.0,185.42,87.089664,12.3,1.9,3.9,-8.7,0.014,0.046,0.201,0.498,0.182,2019,0,0,0,0.921875,False
10827,Davis Bertans,WAS,27.0,208.28,102.0582,15.3,4.6,1.7,0.0,0.022,0.131,0.182,0.625,0.08,2019,0,0,0,0.8125,False
10828,De'Aaron Fox,SAC,22.0,190.5,83.91452,20.3,4.0,6.8,-2.1,0.02,0.106,0.287,0.5529999999999999,0.336,2019,0,0,0,0.6875,True
10829,De'Andre Hunter,ATL,22.0,200.66,102.0582,12.3,4.4,1.8,-5.7,0.02,0.113,0.174,0.516,0.079,2019,0,0,0,0.953125,False
10830,De'Anthony Melton,MEM,21.0,187.96,90.7184,8.1,3.6,3.0,6.4,0.034,0.138,0.19,0.53,0.198,2019,0,0,0,0.796875,True
10831,DeAndre Jordan,BKN,31.0,210.82,120.20188,8.3,9.9,1.9,-2.3,0.104,0.29,0.136,0.684,0.132,2019,0,0,1,0.84375,False
10832,DeAndre' Bembry,ATL,25.0,195.58,95.25431999999999,5.8,3.5,1.9,-11.8,0.034,0.123,0.13699999999999998,0.5,0.13,2019,0,0,0,0.671875,False
10833,DeMar DeRozan,SAS,30.0,198.12,99.79024,22.3,5.6,5.5,-2.8,0.018000000000000002,0.142,0.265,0.6,0.26,2019,0,0,4,0.921875,True
10836,Deandre Ayton,PHX,21.0,210.82,113.398,19.0,12.0,1.9,2.2,0.124,0.229,0.237,0.5710000000000001,0.093,2019,0,0,0,0.46875,True
10838,Dejounte Murray,SAS,23.0,193.04,81.64656,10.6,5.8,4.1,-5.4,0.045,0.18600000000000005,0.204,0.537,0.236,2019,0,0,0,0.890625,True
10839,Dennis Schroder,OKC,26.0,185.42,78.017824,18.9,3.7,4.0,6.1,0.01,0.101,0.261,0.573,0.218,2019,0,0,0,0.96875,False
10840,Dennis Smith Jr.,NYK,22.0,187.96,92.98636,5.5,2.3,2.9,-17.1,0.034,0.102,0.223,0.399,0.297,2019,0,0,0,0.53125,False
10843,Derrick Favors,NOP,28.0,205.74,120.20188,9.2,9.9,1.7,4.9,0.124,0.25,0.139,0.623,0.094,2019,0,0,0,0.6875,True
10844,Derrick Jones Jr.,MIA,23.0,198.12,95.25431999999999,8.7,4.1,1.1,-1.1,0.047,0.117,0.13699999999999998,0.6,0.067,2019,0,0,0,0.765625,False
10845,Derrick Rose,DET,31.0,187.96,90.7184,18.1,2.4,5.6,-3.4,0.021,0.071,0.303,0.555,0.373,2019,0,0,3,0.78125,False
10847,Derrick White,SAS,25.0,193.04,86.18248,10.2,3.2,3.3,-0.7,0.02,0.104,0.174,0.5820000000000001,0.196,2019,0,0,0,0.921875,True
10848,Devin Booker,PHX,23.0,195.58,93.439952,25.9,4.1,6.5,1.2,0.012,0.101,0.28800000000000003,0.615,0.28800000000000003,2019,1,0,0,0.9375,True
10850,Devonte' Graham,CHA,25.0,185.42,88.45044,17.8,3.4,7.5,-4.5,0.019,0.078,0.241,0.534,0.345,2019,0,0,0,0.953125,False
10851,Jordan McRae,DET,28.0,195.58,81.19296800000002,11.7,3.3,2.6,-1.6,0.023,0.133,0.237,0.528,0.177,2019,0,0,0,0.546875,False
10852,Delon Wright,DAL,27.0,195.58,83.91452,7.3,3.9,3.4,1.7,0.042,0.123,0.14300000000000002,0.56,0.219,2019,0,0,0,0.96875,True
10853,Dario Saric,PHX,25.0,208.28,102.0582,9.8,5.9,1.9,-1.9,0.06,0.179,0.168,0.5670000000000001,0.107,2019,0,0,0,0.875,True
10854,Danuel House Jr.,HOU,26.0,198.12,99.79024,10.4,4.4,1.3,3.4,0.03,0.103,0.133,0.574,0.057,2019,0,0,0,0.875,True
10859,Chris Boucher,TOR,27.0,205.74,90.7184,6.4,4.5,0.4,6.4,0.12,0.183,0.183,0.574,0.049,2019,0,0,0,0.84375,False
10862,Chris Paul,OKC,34.0,185.42,79.3786,17.5,4.9,6.8,6.7,0.011,0.142,0.224,0.609,0.318,2019,1,0,9,0.96875,False
10864,Christian Wood,DET,24.0,208.28,97.068688,12.6,6.3,0.9,2.6,0.08199999999999999,0.21600000000000005,0.221,0.653,0.07200000000000001,2019,0,0,0,0.9375,False
10865,Clint Capela,ATL,25.0,208.28,108.86208,13.9,13.8,1.2,2.5,0.118,0.265,0.156,0.626,0.056,2019,0,0,0,0.609375,False
10866,Coby White,CHI,20.0,193.04,88.45044,13.0,3.5,2.6,-4.8,0.016,0.126,0.233,0.507,0.158,2019,0,0,0,0.984375,False
10868,Cody Zeller,CHA,27.0,213.36,108.86208,11.0,7.0,1.5,-8.2,0.108,0.195,0.202,0.5710000000000001,0.109,2019,0,0,0,0.875,False
10869,Collin Sexton,CLE,21.0,185.42,86.18248,20.6,3.2,2.9,-9.6,0.028,0.07,0.263,0.5579999999999999,0.145,2019,0,0,0,0.984375,False
10870,Cory Joseph,SAC,28.0,190.5,90.7184,6.4,2.5,3.4,-1.0,0.024,0.08199999999999999,0.129,0.513,0.197,2019,0,0,0,0.984375,True
10873,D'Angelo Russell,MIN,24.0,193.04,87.543256,23.1,3.8,6.4,-9.0,0.011,0.104,0.305,0.555,0.333,2019,0,1,1,0.671875,True
10874,D.J. Augustin,ORL,32.0,180.34,83.007336,10.0,2.2,4.6,1.2,0.013,0.07200000000000001,0.182,0.536,0.28300000000000003,2019,0,0,0,0.734375,False
10878,Damian Lillard,POR,29.0,187.96,88.45044,29.0,4.3,7.8,0.8,0.013,0.091,0.294,0.618,0.335,2019,1,1,4,0.890625,True
10879,Damion Lee,GSW,27.0,195.58,95.25431999999999,12.8,4.9,2.7,-3.3,0.022,0.14300000000000002,0.18600000000000005,0.5479999999999999,0.139,2019,0,0,0,0.75,True
10882,Daniel Theis,BOS,27.0,203.2,111.13004,9.1,6.6,1.6,8.0,0.092,0.174,0.146,0.621,0.097,2019,0,0,0,0.875,False
10883,Danilo Gallinari,OKC,31.0,208.28,105.68693600000002,19.2,5.5,2.1,4.9,0.02,0.16,0.24,0.614,0.103,2019,0,0,0,0.84375,False
10884,Danny Green,LAL,32.0,198.12,97.52228,8.4,3.4,1.4,9.1,0.029,0.1,0.135,0.5670000000000001,0.069,2019,0,0,0,0.921875,True
10886,Jordan Poole,GSW,20.0,193.04,87.996848,8.7,2.1,2.3,-8.3,0.006999999999999999,0.08800000000000001,0.2,0.448,0.159,2019,0,0,0,0.875,True
10888,Josh Hart,NOP,25.0,195.58,97.52228,10.3,6.5,1.7,-2.5,0.032,0.19,0.149,0.564,0.083,2019,0,0,0,0.875,True
10889,Royce O'Neale,UTA,26.0,193.04,102.511792,6.1,5.3,2.6,6.1,0.013,0.158,0.09,0.5820000000000001,0.115,2019,0,0,0,0.984375,True
10890,Rudy Gay,SAS,33.0,203.2,113.398,9.7,5.3,1.7,-1.2,0.043,0.194,0.203,0.544,0.121,2019,0,0,0,0.90625,True
10891,Rudy Gobert,UTA,27.0,215.9,117.026736,15.2,13.9,1.5,6.7,0.106,0.281,0.162,0.7020000000000001,0.066,2019,1,0,0,0.953125,True
10892,Rui Hachimura,WAS,22.0,203.2,104.32616,13.7,6.0,1.7,-7.7,0.052000000000000005,0.157,0.19,0.5479999999999999,0.081,2019,0,0,0,0.609375,False
10893,Russell Westbrook,HOU,31.0,190.5,90.7184,27.5,8.1,7.0,4.2,0.045,0.159,0.33,0.536,0.339,2019,1,1,8,0.796875,True
10897,Sekou Doumbouya,DET,19.0,203.2,104.32616,6.6,3.2,0.4,-9.5,0.027000000000000003,0.141,0.16699999999999998,0.481,0.033,2019,0,0,0,0.5625,False
10899,Serge Ibaka,TOR,30.0,213.36,106.59412,15.8,8.1,1.4,3.1,0.07200000000000001,0.202,0.238,0.589,0.083,2019,0,0,0,0.75,False
10900,Seth Curry,DAL,29.0,187.96,83.91452,12.6,2.4,2.0,4.7,0.017,0.07200000000000001,0.17800000000000002,0.65,0.123,2019,0,0,0,0.921875,True
10901,Shabazz Napier,WAS,28.0,182.88,79.3786,9.8,2.9,4.9,-2.7,0.019,0.101,0.19,0.544,0.306,2019,0,0,0,0.765625,False
10902,Rondae Hollis-Jefferson,TOR,25.0,198.12,98.429464,7.3,4.9,1.8,6.0,0.08800000000000001,0.141,0.16399999999999998,0.535,0.135,2019,0,0,0,0.78125,False
10903,Shai Gilgeous-Alexander,OKC,21.0,195.58,81.64656,19.3,6.1,3.3,3.7,0.021,0.149,0.235,0.5660000000000001,0.14400000000000002,2019,0,0,0,0.984375,False
10906,Skal Labissiere,ATL,23.0,208.28,106.59412,5.8,5.1,1.3,1.3,0.105,0.155,0.139,0.588,0.106,2019,0,0,0,0.515625,False
10907,Solomon Hill,MIA,28.0,198.12,102.511792,5.5,2.8,1.8,-2.1,0.027000000000000003,0.123,0.134,0.547,0.128,2019,0,0,0,0.8125,False
10908,Spencer Dinwiddie,BKN,26.0,195.58,97.52228,20.5,3.5,6.8,0.9,0.015,0.085,0.287,0.5379999999999999,0.345,2019,0,0,0,0.96875,False
10911,Stephen Curry,GSW,31.0,190.5,83.91452,20.8,5.2,6.6,-15.3,0.023,0.162,0.28600000000000003,0.557,0.355,2019,0,1,6,0.078125,True
10913,Steven Adams,OKC,26.0,210.82,120.20188,11.0,9.4,2.5,4.3,0.132,0.212,0.16699999999999998,0.605,0.133,2019,0,0,0,0.890625,False
10914,Svi Mykhailiuk,DET,22.0,200.66,92.98636,8.9,1.8,1.8,-0.6,0.014,0.068,0.163,0.58,0.113,2019,0,0,0,0.84375,False
10915,T.J. McConnell,IND,27.0,185.42,86.18248,6.5,2.6,5.0,1.2,0.028,0.105,0.16399999999999998,0.541,0.355,2019,0,0,0,0.953125,False
10916,T.J. Warren,IND,26.0,203.2,99.79024,18.7,3.9,1.5,1.5,0.029,0.08800000000000001,0.223,0.6,0.07200000000000001,2019,0,0,0,0.921875,False
10917,Shake Milton,PHI,23.0,195.58,92.98636,9.4,2.2,2.2,1.4,0.018000000000000002,0.1,0.193,0.639,0.168,2019,0,0,0,0.484375,False
10920,Rodney Hood,POR,27.0,203.2,94.347136,11.0,3.4,1.5,0.6,0.015,0.092,0.13699999999999998,0.625,0.068,2019,0,0,0,0.328125,True
10922,Otto Porter Jr.,CHI,26.0,203.2,89.811216,10.8,3.4,1.8,1.1,0.039,0.104,0.193,0.53,0.11,2019,0,0,0,0.1875,False
10923,P.J. Tucker,HOU,34.0,195.58,111.13004,7.2,6.9,1.6,3.6,0.042,0.141,0.087,0.579,0.06,2019,0,0,0,0.96875,True
10924,P.J. Washington,CHA,21.0,200.66,104.32616,12.3,5.5,2.2,-6.5,0.03,0.146,0.183,0.5529999999999999,0.116,2019,0,0,0,0.875,False
10926,Pascal Siakam,TOR,25.0,205.74,104.32616,23.6,7.5,3.5,8.3,0.031,0.16399999999999998,0.282,0.556,0.16,2019,1,0,0,0.796875,False
10927,Pat Connaughton,MIL,27.0,195.58,94.800728,5.1,4.3,1.6,5.4,0.046,0.155,0.113,0.568,0.115,2019,0,0,0,0.921875,False
10928,Patrick Beverley,LAC,31.0,185.42,81.64656,7.9,5.5,3.8,9.6,0.042,0.146,0.128,0.551,0.184,2019,0,0,0,0.71875,True
10931,Patty Mills,SAS,31.0,185.42,81.64656,11.7,1.6,1.8,3.4,0.013,0.053,0.195,0.584,0.109,2019,0,0,0,0.953125,True
10932,Paul George,LAC,29.0,203.2,99.79024,20.9,5.9,3.9,8.0,0.017,0.168,0.294,0.578,0.207,2019,0,1,6,0.625,True
10933,Paul Millsap,DEN,35.0,200.66,116.573144,11.8,5.8,1.6,11.5,0.083,0.153,0.198,0.598,0.09,2019,0,0,4,0.65625,True
10937,RJ Barrett,NYK,19.0,198.12,97.068688,14.1,5.0,2.6,-9.2,0.027000000000000003,0.134,0.232,0.476,0.128,2019,0,0,0,0.828125,False
10938,Rajon Rondo,LAL,34.0,185.42,81.64656,7.3,3.0,5.0,1.6,0.022,0.123,0.185,0.5,0.343,2019,0,0,4,0.71875,True
10941,Reggie Bullock,NYK,28.0,198.12,92.98636,8.3,2.4,1.4,-8.0,0.019,0.083,0.156,0.495,0.08199999999999999,2019,0,0,0,0.421875,False
10942,Reggie Jackson,LAC,29.0,190.5,94.347136,12.9,3.0,4.6,7.0,0.028,0.087,0.241,0.517,0.295,2019,0,0,0,0.328125,True
10943,Richaun Holmes,SAC,26.0,208.28,106.59412,13.0,8.5,1.0,0.8,0.104,0.187,0.16,0.685,0.052000000000000005,2019,0,0,0,0.59375,True
10944,Ricky Rubio,PHX,29.0,190.5,86.18248,12.7,4.5,8.8,4.1,0.024,0.118,0.196,0.522,0.375,2019,0,0,0,0.859375,True
10945,Robert Covington,HOU,29.0,200.66,94.800728,13.0,6.4,1.2,0.1,0.026,0.18,0.174,0.575,0.057,2019,0,0,0,0.9375,True
10951,Taj Gibson,NYK,34.0,205.74,105.233344,6.1,4.4,0.9,-13.0,0.101,0.16,0.147,0.601,0.08,2019,0,0,0,0.921875,False
10956,Tyus Jones,MEM,23.0,182.88,88.904032,7.4,1.6,4.4,-2.2,0.006999999999999999,0.073,0.16399999999999998,0.535,0.318,2019,0,0,0,1.0,True
10959,Victor Oladipo,IND,27.0,193.04,96.615096,12.4,2.7,2.5,-2.6,0.025,0.078,0.253,0.482,0.153,2019,0,1,2,0.171875,False
10964,Wendell Carter Jr.,CHI,20.0,205.74,122.46984,11.2,9.7,1.2,0.1,0.106,0.217,0.162,0.586,0.062,2019,0,0,0,0.640625,False
10966,Tyler Herro,MIA,20.0,195.58,88.45044,13.1,4.0,2.0,-1.2,0.011,0.126,0.21,0.535,0.116,2019,0,0,0,0.71875,False
10968,Will Barton,DEN,29.0,195.58,82.10015200000002,15.0,6.3,3.7,5.6,0.04,0.14800000000000002,0.197,0.546,0.159,2019,0,0,0,0.875,True
10970,Willie Cauley-Stein,DAL,26.0,213.36,108.86208,7.3,5.9,1.3,-5.7,0.07200000000000001,0.197,0.14400000000000002,0.584,0.1,2019,0,0,0,0.8125,True
10971,Willy Hernangomez,CHA,25.0,210.82,113.398,6.1,4.3,0.9,-2.6,0.105,0.243,0.222,0.5760000000000001,0.136,2019,0,0,0,0.484375,False
10972,Wilson Chandler,BKN,32.0,203.2,106.59412,5.9,4.1,1.1,-8.3,0.015,0.16399999999999998,0.13,0.529,0.078,2019,0,0,0,0.515625,False
10975,Zach Collins,POR,22.0,210.82,113.398,9.0,4.0,2.0,13.1,0.056,0.08199999999999999,0.139,0.624,0.083,2019,0,0,0,0.046875,True
10976,Zach LaVine,CHI,24.0,198.12,90.7184,25.5,4.8,4.2,-4.4,0.019,0.125,0.312,0.568,0.218,2019,0,0,0,0.9375,False
10979,Zion Williamson,NOP,19.0,198.12,128.820128,23.6,6.8,2.2,9.6,0.096,0.113,0.285,0.623,0.116,2019,0,0,0,0.28125,True
10981,Wesley Matthews,MIL,33.0,193.04,99.79024,7.6,2.5,1.5,13.0,0.013,0.07400000000000001,0.124,0.552,0.075,2019,0,0,0,0.9375,False
10986,Taurean Prince,BKN,25.0,200.66,98.883056,12.2,5.9,1.9,1.6,0.024,0.161,0.2,0.501,0.091,2019,0,0,0,0.96875,False
10988,Terence Davis,TOR,22.0,193.04,91.171992,8.0,3.5,1.7,11.2,0.041,0.13699999999999998,0.179,0.605,0.146,2019,0,0,0,0.96875,False
10990,Terrence Ross,ORL,29.0,198.12,93.439952,14.6,3.2,1.2,-3.5,0.006999999999999999,0.107,0.21600000000000005,0.545,0.07400000000000001,2019,0,0,0,0.953125,False
10991,Terry Rozier,CHA,25.0,185.42,86.18248,17.6,4.4,4.1,-9.1,0.022,0.107,0.231,0.5479999999999999,0.21,2019,0,0,0,0.96875,False
10993,Thaddeus Young,CHI,31.0,203.2,106.59412,10.2,4.9,1.8,-6.2,0.054000000000000006,0.145,0.19,0.52,0.114,2019,0,0,0,0.96875,False
10996,Thomas Bryant,WAS,22.0,208.28,112.490816,12.3,6.9,1.9,-7.5,0.08,0.201,0.181,0.66,0.113,2019,0,0,0,0.5625,False
10999,Tim Hardaway Jr.,DAL,27.0,195.58,92.98636,15.6,3.0,2.0,8.1,0.012,0.084,0.209,0.5820000000000001,0.102,2019,0,0,0,0.9375,True
11001,Tobias Harris,PHI,27.0,203.2,102.511792,19.4,6.8,3.1,2.9,0.023,0.17,0.233,0.5579999999999999,0.14300000000000002,2019,0,0,0,1.0,False
